Censo,Localidad nivel 1,Localidad nivel 2,Localidad nivel 3,Se censa,Agua,Ambiente
CA_20230621,Parque Nacional De Doñana,Lucio De La FAO,Lucio De La FAO,True,Poca,Otros
CA_20230621,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio Del Lobo Grande,True,No,Marisma
CA_20230621,Parque Nacional De Doñana,Los Caracoles,Los Caracoles,True,No,Marisma
CA_20230621,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio Del Lobo Chico,True,No,Marisma
CA_20230621,Parque Nacional De Doñana,Marisma De Hinojos,Caño Guadiamar PNAC,True,No,Marisma
CA_20230621,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Grande,True,No,Marisma
CA_20230621,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Chico,True,No,Marisma
CA_20230621,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucios Al Norte Del Buen Tiro,True,No,Marisma
CA_20230621,Parque Nacional De Doñana,Las Nuevas - Matochar,Caño Del Buen Tiro,True,No,Marisma
CA_20230621,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucio De Los Ánsares,True,No,Marisma
CA_20230621,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucios Al Sur De Los Ánsares,True,No,Marisma
CA_20230621,Parque Nacional De Doñana,Las Nuevas - Matochar,Caño Travieso,True,No,Marisma
CA_20230621,Parque Natural Norte,Entremuros,Lucio Del Cangrejo Grande,True,No,Marisma
CA_20230621,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,True,No,Arrozal
CA_20230621,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Brazo De La Torre,True,Muy poca,Otros
CA_20230621,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,True,Poca,Otros
CA_20230621,Parque Natural Norte,Otros Cultivos,Los Madrigales,True,Muy poca,Arrozal
CA_20230621,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,True,No,Otros
CA_20230621,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Brazo De Los Pobres,True,No,Otros
CA_20230621,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozales De Puebla E Isla Mayor,True,No,Arrozal
CA_20230621,Veta La Palma,Veta La Palma,El Italiano,True,No,Arrozal
CA_20230621,Veta La Palma,Veta La Palma,Balsa De Tarfia,True,Sí,Otros
CA_20230621,Veta La Palma,Veta La Palma,Cultivos De Tarfia,True,No,Otros
CA_20230621,Veta La Palma,Veta La Palma,Lucio Del Bocón,True,Muy poca,Acuicultura
CA_20230621,Veta La Palma,Veta La Palma,Cuquero Chico,True,Muy poca,Acuicultura
CA_20230621,Veta La Palma,Veta La Palma,Cuquero Grande,True,No,Acuicultura
CA_20230621,Veta La Palma,Veta La Palma,Esparragosilla,True,Sí,Acuicultura
CA_20230621,Veta La Palma,Veta La Palma,Gavetas,True,Sí,Acuicultura
CA_20230621,Veta La Palma,Veta La Palma,Balsas CDE,True,Sí,Acuicultura
CA_20230621,Veta La Palma,Veta La Palma,Balsas AB,True,No,Acuicultura
CA_20230718,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,True,Sí,Salinas
CA_20230718,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,True,Sí,Salinas
CA_20230718,Parque Nacional De Doñana,Marismillas,Orilla del Río,True,No,Marisma
CA_20230718,Parque Nacional De Doñana,Marismillas,Lucio Del Membrillo,True,No,Marisma
CA_20230718,Parque Nacional De Doñana,Marismillas,Lucios De Veta Lengua Y Aguas Rubias,True,No,Marisma
CA_20230718,Parque Nacional De Doñana,Marismillas,De Aguas Rubias Al Hondón,True,No,Marisma
CA_20230718,Parque Nacional De Doñana,Marismillas,Lucio Del Hondón,True,Muy poca,Marisma
CA_20230718,Parque Nacional De Doñana,El Puntal,Caño Junquera A Veta Carrizosa,True,No,Marisma
CA_20230718,Parque Nacional De Doñana,El Puntal,Lucios Del Caballero y El Puntal,True,No,Marisma
CA_20230718,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,True,Muy poca,Otros
CA_20230718,Parque Nacional De Doñana,El Puntal,Marisma de El Puntal,True,No,Marisma
CA_20230718,Parque Nacional De Doñana,Marisma RBD,Marisma RBD,True,No,Marisma
CA_20230718,Parque Nacional De Doñana,Marisma De Hinojos,Marisma De Hinojos,True,No,Marisma
CA_20230718,Parque Nacional De Doñana,Marisma de Los Sotos,Marisma de Los Sotos,True,No,Marisma
CA_20230718,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,True,No,Marisma
CA_20230718,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,La Rocina,True,Muy poca,Otros
CA_20230718,Parque Nacional De Doñana,Matasgordas,Matasgordas,True,No,Marisma
CA_20230718,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,True,No,Marisma
CA_20230718,Parque Natural Norte,Hato Blanco,Hato Blanco,True,Sí,Arrozal
CA_20230718,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,True,No,Marisma
CA_20230718,Parque Nacional De Doñana,Marisma De Hinojos,De Matasgordas A Resolimán,True,No,Marisma
CA_20230718,Parque Nacional De Doñana,Lucio De La FAO,Lucio De La FAO,True,Muy poca,Otros
CA_20230718,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio Del Lobo Grande,True,No,Marisma
CA_20230718,Parque Nacional De Doñana,Los Caracoles,Los Caracoles,True,No,Marisma
CA_20230718,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio Del Lobo Chico,True,No,Marisma
CA_20230718,Parque Nacional De Doñana,Marisma De Hinojos,Caño Guadiamar PNAC,True,No,Marisma
CA_20230718,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Grande,True,No,Marisma
CA_20230718,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Chico,True,No,Marisma
CA_20230718,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucios Al Norte Del Buen Tiro,True,No,Marisma
CA_20230718,Parque Nacional De Doñana,Las Nuevas - Matochar,Caño Del Buen Tiro,True,No,Marisma
CA_20230718,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucio De Los Ánsares,True,No,Marisma
CA_20230718,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucios Al Sur De Los Ánsares,True,No,Marisma
CA_20230718,Parque Nacional De Doñana,Las Nuevas - Matochar,Caño Travieso,True,No,Marisma
CA_20230718,Parque Natural Norte,Entremuros,Lucio Del Cangrejo Grande,True,No,Marisma
CA_20230718,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,True,No,Arrozal
CA_20230718,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Brazo De La Torre,True,Muy poca,Otros
CA_20230718,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,True,Muy poca,Otros
CA_20230718,Parque Natural Norte,Otros Cultivos,Los Madrigales,True,Poca,Arrozal
CA_20230718,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,True,No,Otros
CA_20230718,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Brazo De Los Pobres,True,No,Otros
CA_20230718,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozales De Puebla E Isla Mayor,True,No,Arrozal
CA_20230718,Veta La Palma,Veta La Palma,El Italiano,True,No,Arrozal
CA_20230718,Veta La Palma,Veta La Palma,Balsa De Tarfia,True,Poca,Otros
CA_20230718,Veta La Palma,Veta La Palma,Cultivos De Tarfia,True,No,Otros
CA_20230621,Parque Natural Norte,Otros Cultivos,La Sarteneja,True,Sí,Arrozal
CA_20230718,Parque Natural Norte,Otros Cultivos,La Sarteneja,True,Poca,Arrozal
CA_20230718,Parque Nacional De Doñana,El Partido,El Partido,True,No,Otros
CA_20230621,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucio Del Cangrejo Chico,True,No,Marisma
CA_20230718,Veta La Palma,Veta La Palma,Lucio Del Bocón,True,No,Acuicultura
CA_20230718,Veta La Palma,Veta La Palma,Cuquero Chico,True,No,Acuicultura
CA_20230718,Veta La Palma,Veta La Palma,Cuquero Grande,True,No,Acuicultura
CA_20230718,Veta La Palma,Veta La Palma,Esparragosilla,True,Sí,Acuicultura
CA_20230718,Veta La Palma,Veta La Palma,Gavetas,True,Poca,Acuicultura
CA_20230718,Veta La Palma,Veta La Palma,Balsas CDE,True,Sí,Acuicultura
CA_20230718,Veta La Palma,Veta La Palma,Balsas AB,True,Sí,Acuicultura
CA_20230921,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,True,Sí,Salinas
CA_20230921,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,True,Sí,Salinas
CA_20230921,Parque Nacional De Doñana,Marismillas,Orilla del Río,True,Muy poca,Marisma
CA_20230921,Parque Nacional De Doñana,Marismillas,Lucio Del Membrillo,True,No,Marisma
CA_20230921,Parque Nacional De Doñana,Marismillas,Lucios De Veta Lengua Y Aguas Rubias,True,No,Marisma
CA_20230921,Parque Nacional De Doñana,Marismillas,De Aguas Rubias Al Hondón,True,No,Marisma
CA_20230921,Parque Nacional De Doñana,Marismillas,Lucio Del Hondón,True,Muy poca,Marisma
CA_20230921,Parque Nacional De Doñana,El Puntal,Caño Junquera A Veta Carrizosa,True,No,Marisma
CA_20230921,Parque Nacional De Doñana,El Puntal,Lucios Del Caballero y El Puntal,True,No,Marisma
CA_20230921,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,True,No,Otros
CA_20230921,Parque Nacional De Doñana,El Puntal,Marisma de El Puntal,True,No,Marisma
CA_20230921,Parque Nacional De Doñana,Marisma RBD,Marisma RBD,True,No,Marisma
CA_20230921,Parque Nacional De Doñana,Marisma De Hinojos,Marisma De Hinojos,True,No,Marisma
CA_20230921,Parque Nacional De Doñana,Marisma de Los Sotos,Marisma de Los Sotos,True,No,Marisma
CA_20230921,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,True,No,Marisma
CA_20230921,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,La Rocina,True,No,Otros
CA_20230921,Parque Nacional De Doñana,Matasgordas,Matasgordas,True,No,Marisma
CA_20230921,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,True,No,Marisma
CA_20230921,Parque Natural Norte,Hato Blanco,Hato Blanco,True,Sí,Arrozal
CA_20230921,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,True,No,Marisma
CA_20230921,Parque Nacional De Doñana,Marisma De Hinojos,De Matasgordas A Resolimán,True,No,Marisma
CA_20230921,Parque Nacional De Doñana,Lucio De La FAO,Lucio De La FAO,True,Poca,Otros
CA_20230921,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio Del Lobo Grande,True,No,Marisma
CA_20230921,Parque Nacional De Doñana,Los Caracoles,Los Caracoles,True,No,Marisma
CA_20091217,Parque Natural Norte,Otros Cultivos,Otros Cultivos,True,No,Otros
CA_20091127,Parque Natural Norte,Otros Cultivos,Otros Cultivos,True,No,Otros
CA_20230921,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio Del Lobo Chico,True,No,Marisma
CA_20230921,Parque Nacional De Doñana,Marisma De Hinojos,Caño Guadiamar PNAC,True,No,Marisma
CA_20230921,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Grande,True,No,Marisma
CA_20230921,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Chico,True,No,Marisma
CA_20230921,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucios Al Norte Del Buen Tiro,True,No,Marisma
CA_20230921,Parque Nacional De Doñana,Las Nuevas - Matochar,Caño Del Buen Tiro,True,Muy poca,Marisma
CA_20230921,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucio De Los Ánsares,True,No,Marisma
CA_20230921,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucios Al Sur De Los Ánsares,True,No,Marisma
CA_20230921,Parque Nacional De Doñana,Las Nuevas - Matochar,Caño Travieso,True,No,Marisma
CA_20230921,Parque Natural Norte,Entremuros,Lucio Del Cangrejo Grande,True,No,Marisma
CA_20230921,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,True,No,Arrozal
CA_20230921,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Brazo De La Torre,True,Muy poca,Otros
CA_20230921,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,True,Poca,Otros
CA_20230921,Parque Natural Norte,Otros Cultivos,Los Madrigales,True,Poca,Arrozal
CA_20230921,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,True,No,Otros
CA_20230921,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Brazo De Los Pobres,True,No,Otros
CA_20230921,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozales De Puebla E Isla Mayor,True,No,Arrozal
CA_20230921,Veta La Palma,Veta La Palma,El Italiano,True,No,Arrozal
CA_20230921,Veta La Palma,Veta La Palma,Balsa De Tarfia,True,Poca,Otros
CA_20230921,Veta La Palma,Veta La Palma,Cultivos De Tarfia,True,No,Otros
CA_20230921,Veta La Palma,Veta La Palma,Lucio Del Bocón,True,No,Acuicultura
CA_20230921,Veta La Palma,Veta La Palma,Cuquero Chico,True,No,Acuicultura
CA_20230921,Veta La Palma,Veta La Palma,Cuquero Grande,True,No,Acuicultura
CA_20230921,Veta La Palma,Veta La Palma,Esparragosilla,True,Sí,Acuicultura
CA_20230921,Veta La Palma,Veta La Palma,Gavetas,True,Poca,Acuicultura
CA_20230921,Veta La Palma,Veta La Palma,Balsas CDE,True,Sí,Acuicultura
CA_20230921,Veta La Palma,Veta La Palma,Balsas AB,True,Sí,Acuicultura
CA_20231123,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,True,Sí,Salinas
CA_20231123,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,True,Sí,Salinas
CA_20231123,Parque Nacional De Doñana,Marismillas,Orilla del Río,True,Muy poca,Marisma
CA_20231123,Parque Nacional De Doñana,Marismillas,Lucio Del Membrillo,True,No,Marisma
CA_20231123,Parque Nacional De Doñana,Marismillas,Lucios De Veta Lengua Y Aguas Rubias,True,No,Marisma
CA_20231123,Parque Nacional De Doñana,Marismillas,De Aguas Rubias Al Hondón,True,No,Marisma
CA_20231123,Parque Nacional De Doñana,Marismillas,Lucio Del Hondón,True,Muy poca,Marisma
CA_20231123,Parque Nacional De Doñana,El Puntal,Caño Junquera A Veta Carrizosa,True,No,Marisma
CA_20231123,Parque Nacional De Doñana,El Puntal,Lucios Del Caballero y El Puntal,True,No,Marisma
CA_20231123,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,True,Muy poca,Otros
CA_20231123,Parque Nacional De Doñana,El Puntal,Marisma de El Puntal,True,No,Marisma
CA_20231123,Parque Nacional De Doñana,Marisma RBD,Marisma RBD,True,No,Marisma
CA_20231123,Parque Nacional De Doñana,Marisma De Hinojos,Marisma De Hinojos,True,No,Marisma
CA_20231123,Parque Nacional De Doñana,Marisma de Los Sotos,Marisma de Los Sotos,True,Muy poca,Marisma
CA_20231123,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,True,Sí,Marisma
CA_20231123,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,La Rocina,True,Muy poca,Otros
CA_20231123,Parque Nacional De Doñana,Matasgordas,Matasgordas,True,Muy poca,Marisma
CA_20231123,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,True,No,Marisma
CA_20231123,Parque Natural Norte,Hato Blanco,Hato Blanco,True,Sí,Arrozal
CA_20231123,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,True,No,Marisma
CA_20231123,Parque Nacional De Doñana,Marisma De Hinojos,De Matasgordas A Resolimán,True,Muy poca,Marisma
CA_20231123,Parque Nacional De Doñana,Lucio De La FAO,Lucio De La FAO,True,Sí,Otros
CA_20231123,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio Del Lobo Grande,True,No,Marisma
CA_20231123,Parque Nacional De Doñana,Los Caracoles,Los Caracoles,True,No,Marisma
CA_20231123,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio Del Lobo Chico,True,No,Marisma
CA_20231123,Parque Nacional De Doñana,Marisma De Hinojos,Caño Guadiamar PNAC,True,No,Marisma
CA_20231123,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Grande,True,No,Marisma
CA_20231123,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Chico,True,No,Marisma
CA_20231123,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucios Al Norte Del Buen Tiro,True,Muy poca,Marisma
CA_20231123,Parque Nacional De Doñana,Las Nuevas - Matochar,Caño Del Buen Tiro,True,Muy poca,Marisma
CA_20231123,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucio De Los Ánsares,True,No,Marisma
CA_20231123,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucios Al Sur De Los Ánsares,True,No,Marisma
CA_20230921,Veta La Palma,Veta La Palma,Almajar Perimetral,True,Muy poca,Otros
CA_20230921,Parque Natural Norte,Otros Cultivos,La Sarteneja,True,Poca,Arrozal
CA_20230921,Parque Nacional De Doñana,El Partido,El Partido,True,No,Otros
CA_20231123,Parque Nacional De Doñana,El Partido,El Partido,True,Sí,Otros
CA_20230718,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucio Del Cangrejo Chico,True,No,Marisma
CA_20231123,Parque Nacional De Doñana,Las Nuevas - Matochar,Caño Travieso,True,No,Marisma
CA_20231123,Parque Natural Norte,Entremuros,Lucio Del Cangrejo Grande,True,No,Marisma
CA_20231123,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,True,No,Arrozal
CA_20231123,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Brazo De La Torre,True,Poca,Otros
CA_20231123,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,True,Muy poca,Otros
CA_20231123,Parque Natural Norte,Otros Cultivos,Los Madrigales,True,Muy poca,Arrozal
CA_20231123,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,True,Poca,Otros
CA_20231123,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Brazo De Los Pobres,True,No,Otros
CA_20231123,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozales De Puebla E Isla Mayor,True,No,Arrozal
CA_20231123,Veta La Palma,Veta La Palma,El Italiano,True,No,Arrozal
CA_20231123,Veta La Palma,Veta La Palma,Balsa De Tarfia,True,Muy poca,Otros
CA_20231123,Veta La Palma,Veta La Palma,Cultivos De Tarfia,True,No,Otros
CA_20231123,Veta La Palma,Veta La Palma,Lucio Del Bocón,True,No,Acuicultura
CA_20231123,Veta La Palma,Veta La Palma,Cuquero Chico,True,No,Acuicultura
CA_20231123,Veta La Palma,Veta La Palma,Cuquero Grande,True,No,Acuicultura
CA_20231123,Veta La Palma,Veta La Palma,Esparragosilla,True,Sí,Acuicultura
CA_20231123,Veta La Palma,Veta La Palma,Gavetas,True,Sí,Acuicultura
CA_20231123,Veta La Palma,Veta La Palma,Balsas CDE,True,Sí,Acuicultura
CA_20231123,Veta La Palma,Veta La Palma,Balsas AB,True,Sí,Acuicultura
CA_20231027,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,True,Sí,Salinas
CA_20231027,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,True,Sí,Salinas
CA_20231027,Parque Nacional De Doñana,Marismillas,Orilla del Río,True,Muy poca,Marisma
CA_20231027,Parque Nacional De Doñana,Marismillas,Lucio Del Membrillo,True,No,Marisma
CA_20231027,Parque Nacional De Doñana,Marismillas,Lucios De Veta Lengua Y Aguas Rubias,True,No,Marisma
CA_20231027,Parque Nacional De Doñana,Marismillas,De Aguas Rubias Al Hondón,True,No,Marisma
CA_20231027,Parque Nacional De Doñana,Marismillas,Lucio Del Hondón,True,Muy poca,Marisma
CA_20231027,Parque Nacional De Doñana,El Puntal,Caño Junquera A Veta Carrizosa,True,No,Marisma
CA_20231027,Parque Nacional De Doñana,El Puntal,Lucios Del Caballero y El Puntal,True,No,Marisma
CA_20231027,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,True,Muy poca,Otros
CA_20231027,Parque Nacional De Doñana,El Puntal,Marisma de El Puntal,True,No,Marisma
CA_20231027,Parque Nacional De Doñana,Marisma RBD,Marisma RBD,True,No,Marisma
CA_20231027,Parque Nacional De Doñana,Marisma De Hinojos,Marisma De Hinojos,True,No,Marisma
CA_20231027,Parque Nacional De Doñana,Marisma de Los Sotos,Marisma de Los Sotos,True,Muy poca,Marisma
CA_20231027,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,True,Sí,Marisma
CA_20231027,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,La Rocina,True,Muy poca,Otros
CA_20231027,Parque Nacional De Doñana,Matasgordas,Matasgordas,True,No,Marisma
CA_20231027,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,True,No,Marisma
CA_20231027,Parque Natural Norte,Hato Blanco,Hato Blanco,True,Sí,Arrozal
CA_20231027,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,True,No,Marisma
CA_20231027,Parque Nacional De Doñana,Marisma De Hinojos,De Matasgordas A Resolimán,True,No,Marisma
CA_20231027,Parque Nacional De Doñana,Lucio De La FAO,Lucio De La FAO,True,Poca,Otros
CA_20231027,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio Del Lobo Grande,True,No,Marisma
CA_20231027,Parque Nacional De Doñana,Los Caracoles,Los Caracoles,True,No,Marisma
CA_20231027,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio Del Lobo Chico,True,No,Marisma
CA_20231027,Parque Nacional De Doñana,Marisma De Hinojos,Caño Guadiamar PNAC,True,No,Marisma
CA_20231027,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Grande,True,No,Marisma
CA_20231027,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Chico,True,No,Marisma
CA_20231027,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucios Al Norte Del Buen Tiro,True,No,Marisma
CA_20231027,Parque Nacional De Doñana,Las Nuevas - Matochar,Caño Del Buen Tiro,True,Muy poca,Marisma
CA_20231027,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucio De Los Ánsares,True,No,Marisma
CA_20231027,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucios Al Sur De Los Ánsares,True,No,Marisma
CA_20231027,Parque Nacional De Doñana,Las Nuevas - Matochar,Caño Travieso,True,No,Marisma
CA_20231027,Parque Natural Norte,Entremuros,Lucio Del Cangrejo Grande,True,No,Marisma
CA_20231027,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,True,No,Arrozal
CA_20231027,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Brazo De La Torre,True,Poca,Otros
CA_20231027,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,True,Muy poca,Otros
CA_20231027,Parque Natural Norte,Otros Cultivos,Los Madrigales,True,Muy poca,Arrozal
CA_20231027,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,True,Poca,Otros
CA_20231027,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Brazo De Los Pobres,True,No,Otros
CA_20231027,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozales De Puebla E Isla Mayor,True,No,Arrozal
CA_20231027,Veta La Palma,Veta La Palma,El Italiano,True,No,Arrozal
CA_20231027,Veta La Palma,Veta La Palma,Balsa De Tarfia,True,Poca,Otros
CA_20231027,Veta La Palma,Veta La Palma,Cultivos De Tarfia,True,No,Otros
CA_20231027,Veta La Palma,Veta La Palma,Lucio Del Bocón,True,No,Acuicultura
CA_20231027,Veta La Palma,Veta La Palma,Cuquero Chico,True,No,Acuicultura
CA_20231027,Veta La Palma,Veta La Palma,Cuquero Grande,True,No,Acuicultura
CA_20231027,Veta La Palma,Veta La Palma,Esparragosilla,True,Sí,Acuicultura
CA_20231027,Veta La Palma,Veta La Palma,Gavetas,True,Sí,Acuicultura
CA_20231027,Veta La Palma,Veta La Palma,Balsas CDE,True,Sí,Acuicultura
CA_20231027,Veta La Palma,Veta La Palma,Balsas AB,True,Sí,Acuicultura
CA_20231215,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,True,Sí,Salinas
CA_20231215,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,True,Sí,Salinas
CA_20231215,Parque Nacional De Doñana,Marismillas,Orilla del Río,True,Muy poca,Marisma
CA_20231215,Parque Nacional De Doñana,Marismillas,Lucio Del Membrillo,True,Muy poca,Marisma
CA_20231215,Parque Nacional De Doñana,Marismillas,Lucios De Veta Lengua Y Aguas Rubias,True,No,Marisma
CA_20231215,Parque Nacional De Doñana,Marismillas,De Aguas Rubias Al Hondón,True,No,Marisma
CA_20231215,Parque Nacional De Doñana,Marismillas,Lucio Del Hondón,True,Muy poca,Marisma
CA_20231215,Parque Nacional De Doñana,El Puntal,Caño Junquera A Veta Carrizosa,True,No,Marisma
CA_20231215,Parque Nacional De Doñana,El Puntal,Lucios Del Caballero y El Puntal,True,No,Marisma
CA_20231215,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,True,Poca,Otros
CA_20231215,Parque Nacional De Doñana,El Puntal,Marisma de El Puntal,True,No,Marisma
CA_20231215,Parque Nacional De Doñana,Marisma RBD,Marisma RBD,True,No,Marisma
CA_20231215,Parque Nacional De Doñana,Marisma De Hinojos,Marisma De Hinojos,True,No,Marisma
CA_20231215,Parque Nacional De Doñana,Marisma de Los Sotos,Marisma de Los Sotos,True,Poca,Marisma
CA_20231215,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,True,Sí,Marisma
CA_20231215,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,La Rocina,True,Sí,Otros
CA_20231215,Parque Nacional De Doñana,Matasgordas,Matasgordas,True,Poca,Marisma
CA_20231215,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,True,No,Marisma
CA_20231123,Veta La Palma,Veta La Palma,Almajar Perimetral,True,Sí,Otros
CA_20231027,Parque Natural Norte,Otros Cultivos,La Sarteneja,True,Sí,Arrozal
CA_20231123,Parque Natural Norte,Otros Cultivos,La Sarteneja,True,Muy poca,Arrozal
CA_20231123,Parque Natural Norte,Otros Cultivos,Otros Cultivos,True,No,Otros
CA_20231027,Parque Nacional De Doñana,El Partido,El Partido,True,No,Otros
CA_20231027,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucio Del Cangrejo Chico,True,No,Marisma
CA_20231123,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucio Del Cangrejo Chico,True,No,Marisma
CA_20231215,Parque Natural Norte,Hato Blanco,Hato Blanco,True,Sí,Arrozal
CA_20231215,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,True,No,Marisma
CA_20231215,Parque Nacional De Doñana,Marisma De Hinojos,De Matasgordas A Resolimán,True,Muy poca,Marisma
CA_20231215,Parque Nacional De Doñana,Lucio De La FAO,Lucio De La FAO,True,Sí,Otros
CA_20231215,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio Del Lobo Grande,True,No,Marisma
CA_20231215,Parque Nacional De Doñana,Los Caracoles,Los Caracoles,True,No,Marisma
CA_20231215,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio Del Lobo Chico,True,No,Marisma
